Elapsed (s),Time,nGen-400 Uptime,nGen-400 Hours,Anode PWM_Duty_Cycle,Anode Voltage,Anode Current,Getter PWM_Duty_Cycle,Getter Current,Neutron Counts,Neutron Count_Rate,Neutron Count_Rate_Avg,Neutron Count_Rate_Stdev_Pct,RF Freq_Synth,Suppressor Current,Suppressor Voltage,Pulsing Rep_Rate,Pulsing Duty_Cycle,Pulsing Ext_Trig_Select,Calculations Current_Ratio,Faults Anode_Voltage_Too_High,Faults Arc_dI_dt,Faults Arc_I,Faults Blinkout,Faults E_Beam_Power_Too_High,Faults Interlock,Faults Suppressor_Voltage_Too_Low,State_Machine State,State_Machine Source,State_Machine Destination,State_Machine Fault
472.5,03-Apr-26 12:03:07,7893,101.3,0.151,119.8,0.4545,0.5236,1.533,0,0,0,100,16.28,0.2678,404.1,200,1,0,0.4277,1,1,1,1,1,1,1,4,4,-1,[ OK ]
472.9,03-Apr-26 12:03:07,7894,101.3,0.151,119.8,0.4561,0.5242,1.526,0,0,0,100,16.28,0.2691,403.8,200,1,0,0.4158,1,1,1,1,1,1,1,4,4,-1,[ OK ]
473.3,03-Apr-26 12:03:07,7894,101.3,0.1511,119.2,0.4635,0.5242,1.526,0,0,0,100,16.28,0.2701,404.2,200,1,0,0.4078,1,1,1,1,1,1,1,4,4,-1,[ OK ]
473.7,03-Apr-26 12:03:08,7894,101.3,0.1509,120.2,0.4616,0.5238,1.531,0,0,0,100,16.28,0.2701,404.1,200,1,0,0.4023,1,1,1,1,1,1,1,4,4,-1,[ OK ]
474.1,03-Apr-26 12:03:08,7895,101.3,0.1507,120.5,0.4509,0.5235,1.534,0,0,0,100,16.28,0.2685,404,200,1,0,0.413,1,1,1,1,1,1,1,4,4,-1,[ OK ]
474.6,03-Apr-26 12:03:09,7895,101.3,0.1509,120,0.4639,0.5238,1.531,0,0,0,100,16.28,0.27,403.9,200,1,0,0.4212,1,1,1,1,1,1,1,4,4,-1,[ OK ]
475.0,03-Apr-26 12:03:09,7896,101.3,0.1509,119.9,0.4566,0.5235,1.534,0,0,0,100,16.28,0.2705,404.3,200,1,0,0.4134,1,1,1,1,1,1,1,4,4,-1,[ OK ]
475.4,03-Apr-26 12:03:10,7896,101.3,0.1509,119.8,0.4552,0.5234,1.536,0,0,0,100,16.28,0.2701,404,200,1,0,0.4099,1,1,1,1,1,1,1,4,4,-1,[ OK ]
475.8,03-Apr-26 12:03:10,7896,101.3,0.1509,120,0.4561,0.5238,1.532,0,0,0,100,16.28,0.2672,404.1,200,1,0,0.417,1,1,1,1,1,1,1,4,4,-1,[ OK ]
476.2,03-Apr-26 12:03:10,7897,101.3,0.1509,119.9,0.4656,0.5237,1.534,0,0,0,100,16.28,0.2685,404.1,200,1,0,0.4041,1,1,1,1,1,1,1,4,4,-1,[ OK ]
476.6,03-Apr-26 12:03:11,7897,101.3,0.1508,120.3,0.4499,0.5249,1.521,0,0,0,100,16.28,0.2678,403.9,200,1,0,0.4179,1,1,1,1,1,1,1,4,4,-1,[ OK ]
477.1,03-Apr-26 12:03:11,7898,101.3,0.151,119.8,0.4515,0.5247,1.523,0,0,0,100,16.28,0.2697,404.1,200,1,0,0.4076,1,1,1,1,1,1,1,4,4,-1,[ OK ]
477.5,03-Apr-26 12:03:12,7898,101.3,0.151,119.6,0.4624,0.5246,1.524,0,0,0,100,16.28,0.2687,404,200,1,0,0.4064,1,1,1,1,1,1,1,4,4,-1,[ OK ]
477.9,03-Apr-26 12:03:12,7899,101.3,0.151,119.9,0.4558,0.5246,1.524,0,0,0,100,16.28,0.2681,404.3,200,1,0,0.4048,1,1,1,1,1,1,1,4,4,-1,[ OK ]
478.4,03-Apr-26 12:03:13,7899,101.3,0.151,119.7,0.461,0.5245,1.525,0,0,0,100,16.28,0.2687,404,200,1,0,0.4122,1,1,1,1,1,1,1,4,4,-1,[ OK ]
478.8,03-Apr-26 12:03:13,7900,101.3,0.151,119.8,0.4575,0.5241,1.529,0,0,0,100,16.28,0.269,403.9,200,1,0,0.4158,1,1,1,1,1,1,1,4,4,-1,[ OK ]
479.2,03-Apr-26 12:03:13,7900,101.3,0.1507,120.7,0.4579,0.5246,1.523,0,0,0,100,16.28,0.2675,404.1,200,1,0,0.4165,1,1,1,1,1,1,1,4,4,-1,[ OK ]
479.8,03-Apr-26 12:03:14,7900,101.3,0.151,119.8,0.4538,0.524,1.529,0,0,0,100,16.28,0.2681,403.9,200,1,0,0.42,1,1,1,1,1,1,1,4,4,-1,[ OK ]
480.2,03-Apr-26 12:03:14,7901,101.3,0.1507,120.5,0.4597,0.524,1.528,0,0,0,100,16.28,0.2678,404.2,200,1,0,0.4067,1,1,1,1,1,1,1,4,4,-1,[ OK ]
480.6,03-Apr-26 12:03:15,7901,101.3,0.1509,119.9,0.4555,0.5243,1.526,0,0,0,100,16.28,0.2674,404,200,1,0,0.4087,1,1,1,1,1,1,1,4,4,-1,[ OK ]
481.0,03-Apr-26 12:03:15,7902,101.3,0.151,119.5,0.4552,0.5241,1.529,0,0,0,100,16.28,0.268,404.3,200,1,0,0.4074,1,1,1,1,1,1,1,4,4,-1,[ OK ]
481.4,03-Apr-26 12:03:16,7902,101.3,0.1508,120.4,0.462,0.5244,1.526,0,0,0,100,16.28,0.2695,404.2,200,1,0,0.4195,1,1,1,1,1,1,1,4,4,-1,[ OK ]
481.9,03-Apr-26 12:03:16,7903,101.3,0.1509,120,0.4552,0.5236,1.535,0,0,0,100,16.28,0.2672,404,200,1,0,0.4096,1,1,1,1,1,1,1,4,4,-1,[ OK ]
482.3,03-Apr-26 12:03:16,7903,101.3,0.151,119.9,0.4635,0.5242,1.528,0,0,0,100,16.28,0.2697,403.9,200,1,0,0.4113,1,1,1,1,1,1,1,4,4,-1,[ OK ]
482.7,03-Apr-26 12:03:17,7903,101.3,0.1509,120.1,0.4472,0.5243,1.527,0,0,0,100,16.28,0.2686,404.1,200,1,0,0.411,1,1,1,1,1,1,1,4,4,-1,[ OK ]
483.1,03-Apr-26 12:03:17,7904,101.3,0.1509,120,0.453,0.5252,1.518,0,0,0,100,16.28,0.2669,403.9,200,1,0,0.4097,1,1,1,1,1,1,1,4,4,-1,[ OK ]
483.5,03-Apr-26 12:03:18,7904,101.3,0.1508,120.4,0.4605,0.5238,1.532,0,0,0,100,16.28,0.2684,403.9,200,1,0,0.4166,1,1,1,1,1,1,1,4,4,-1,[ OK ]
483.9,03-Apr-26 12:03:18,7905,101.3,0.1509,120.2,0.4611,0.5242,1.527,0,0,0,100,16.28,0.2685,403.8,200,1,0,0.4153,1,1,1,1,1,1,1,4,4,-1,[ OK ]
484.4,03-Apr-26 12:03:19,7905,101.3,0.1509,120.1,0.4561,0.5245,1.524,0,0,0,100,16.28,0.2705,403.9,200,1,0,0.4077,1,1,1,1,1,1,1,4,4,-1,[ OK ]
484.8,03-Apr-26 12:03:19,7905,101.3,0.151,119.7,0.4633,0.5241,1.528,0,0,0,100,16.28,0.2672,403.9,200,1,0,0.4103,1,1,1,1,1,1,1,4,4,-1,[ OK ]
485.2,03-Apr-26 12:03:19,7906,101.3,0.151,119.7,0.4523,0.5247,1.521,0,0,0,100,16.28,0.2682,404,200,1,0,0.4064,1,1,1,1,1,1,1,4,4,-1,[ OK ]
485.6,03-Apr-26 12:03:20,7906,101.3,0.1507,120.6,0.4615,0.5243,1.525,0,0,0,100,16.28,0.2682,404,200,1,0,0.4064,1,1,1,1,1,1,1,4,4,-1,[ OK ]
486.0,03-Apr-26 12:03:20,7907,101.3,0.1508,120.2,0.4553,0.5238,1.53,0,0,0,100,16.28,0.2671,404.3,200,1,0,0.4176,1,1,1,1,1,1,1,4,4,-1,[ OK ]
486.5,03-Apr-26 12:03:21,7907,101.3,0.151,119.7,0.4594,0.5247,1.52,0,0,0,100,16.28,0.2678,404.1,200,1,0,0.4192,1,1,1,1,1,1,1,4,4,-1,[ OK ]
486.9,03-Apr-26 12:03:21,7908,101.3,0.151,119.9,0.4614,0.5239,1.528,0,0,0,100,16.28,0.2682,403.9,200,1,0,0.4183,1,1,1,1,1,1,1,4,4,-1,[ OK ]
487.3,03-Apr-26 12:03:21,7908,101.3,0.1508,120.3,0.4591,0.5244,1.523,0,0,0,100,16.28,0.266,403.9,200,1,0,0.4094,1,1,1,1,1,1,1,4,4,-1,[ OK ]
487.7,03-Apr-26 12:03:22,7908,101.3,0.1512,119.3,0.4528,0.5236,1.531,0,0,0,100,16.28,0.2685,404.1,200,1,0,0.415,1,1,1,1,1,1,1,4,4,-1,[ OK ]
488.2,03-Apr-26 12:03:22,7909,101.3,0.1508,120.6,0.458,0.5242,1.527,0,0,0,100,16.28,0.2678,403.8,200,1,0,0.4294,1,1,1,1,1,1,1,4,4,-1,[ OK ]
488.7,03-Apr-26 12:03:23,7909,101.3,0.151,120,0.4658,0.5237,1.532,0,0,0,100,16.28,0.2694,404.1,200,1,0,0.4093,1,1,1,1,1,1,1,4,4,-1,[ OK ]
489.2,03-Apr-26 12:03:23,7910,101.3,0.151,119.8,0.4497,0.5243,1.526,0,0,0,100,16.28,0.2703,404.2,200,1,0,0.4043,1,1,1,1,1,1,1,4,4,-1,[ OK ]
489.6,03-Apr-26 12:03:24,7910,101.3,0.1508,120.5,0.4671,0.5243,1.526,0,0,0,100,16.28,0.2685,404,200,1,0,0.4172,1,1,1,1,1,1,1,4,4,-1,[ OK ]
490.0,03-Apr-26 12:03:24,7911,101.3,0.1509,120.2,0.4546,0.5244,1.525,0,0,0,100,16.28,0.2681,404.3,200,1,0,0.4074,1,1,1,1,1,1,1,4,4,-1,[ OK ]
490.4,03-Apr-26 12:03:25,7911,101.3,0.151,119.8,0.4663,0.5236,1.533,0,0,0,100,16.28,0.2687,404.2,200,1,0,0.4121,1,1,1,1,1,1,1,4,4,-1,[ OK ]
490.9,03-Apr-26 12:03:25,7912,101.3,0.1509,120.2,0.4545,0.5243,1.525,0,0,0,100,16.28,0.2666,404.1,200,1,0,0.4098,1,1,1,1,1,1,1,4,4,-1,[ OK ]
491.4,03-Apr-26 12:03:26,7912,101.3,0.151,119.7,0.4649,0.5236,1.532,0,0,0,100,16.28,0.2687,404,200,1,0,0.4113,1,1,1,1,1,1,1,4,4,-1,[ OK ]
491.7,03-Apr-26 12:03:26,7912,101.3,0.1509,120.1,0.4574,0.5243,1.524,0,0,0,100,16.28,0.2691,404,200,1,0,0.4177,1,1,1,1,1,1,1,4,4,-1,[ OK ]
492.1,03-Apr-26 12:03:26,7913,101.3,0.1511,119.7,0.4649,0.524,1.528,0,0,0,100,16.28,0.2718,404.2,200,1,0,0.3989,1,1,1,1,1,1,1,4,4,-1,[ OK ]
492.5,03-Apr-26 12:03:27,7913,101.3,0.1509,120.6,0.451,0.5244,1.524,0,0,0,100,16.28,0.2681,404.3,200,1,0,0.4128,1,1,1,1,1,1,1,4,4,-1,[ OK ]
492.9,03-Apr-26 12:03:27,7914,101.3,0.1509,120.2,0.4584,0.5248,1.519,0,0,0,100,16.28,0.2698,404.3,200,1,0,0.4071,1,1,1,1,1,1,1,4,4,-1,[ OK ]
493.4,03-Apr-26 12:03:28,7914,101.3,0.1509,120.3,0.4575,0.5244,1.523,0,0,0,100,16.28,0.2698,403.9,200,1,0,0.4071,1,1,1,1,1,1,1,4,4,-1,[ OK ]
493.8,03-Apr-26 12:03:28,7914,101.3,0.1512,119.5,0.4595,0.5245,1.522,0,0,0,100,16.28,0.2666,404,200,1,0,0.4198,1,1,1,1,1,1,1,4,4,-1,[ OK ]
494.2,03-Apr-26 12:03:28,7915,101.3,0.151,120,0.4613,0.5236,1.531,0,0,0,100,16.28,0.2691,404.2,200,1,0,0.4024,1,1,1,1,1,1,1,4,4,-1,[ OK ]
494.6,03-Apr-26 12:03:29,7915,101.3,0.151,120.2,0.4495,0.5234,1.534,0,0,0,100,16.28,0.2705,404.2,200,1,0,0.4048,1,1,1,1,1,1,1,4,4,-1,[ OK ]
495.0,03-Apr-26 12:03:29,7916,101.3,0.1512,119.4,0.4632,0.5247,1.521,0,0,0,100,16.28,0.2678,403.8,200,1,0,0.4081,1,1,1,1,1,1,1,4,4,-1,[ OK ]
495.4,03-Apr-26 12:03:30,7916,101.3,0.151,120.1,0.4613,0.5242,1.527,0,0,0,100,16.28,0.27,404.2,200,1,0,0.4028,1,1,1,1,1,1,1,4,4,-1,[ OK ]
495.9,03-Apr-26 12:03:30,7917,101.3,0.1511,119.6,0.4653,0.5242,1.526,0,0,0,100,16.28,0.2708,403.9,200,1,0,0.4062,1,1,1,1,1,1,1,4,4,-1,[ OK ]
496.3,03-Apr-26 12:03:30,7917,101.3,0.1509,120.1,0.4599,0.5239,1.528,0,0,0,100,16.28,0.2691,404.1,200,1,0,0.4118,1,1,1,1,1,1,1,4,4,-1,[ OK ]
496.7,03-Apr-26 12:03:31,7917,101.3,0.151,119.8,0.4572,0.5242,1.524,0,0,0,100,16.28,0.2699,404.2,200,1,0,0.4014,1,1,1,1,1,1,1,4,4,-1,[ OK ]
497.1,03-Apr-26 12:03:31,7918,101.3,0.1511,119.7,0.4664,0.5239,1.529,0,0,0,100,16.28,0.2695,403.9,200,1,0,0.4105,1,1,1,1,1,1,1,4,4,-1,[ OK ]
497.5,03-Apr-26 12:03:32,7918,101.3,0.151,119.7,0.4633,0.5244,1.523,0,0,0,100,16.28,0.2676,404.1,200,1,0,0.4137,1,1,1,1,1,1,1,4,4,-1,[ OK ]
497.9,03-Apr-26 12:03:32,7919,101.3,0.1509,120.1,0.4653,0.5238,1.53,0,0,0,100,16.28,0.2699,403.9,200,1,0,0.4148,1,1,1,1,1,1,1,4,4,-1,[ OK ]
498.4,03-Apr-26 12:03:33,7919,101.3,0.1511,119.6,0.4564,0.5237,1.53,0,0,0,100,16.28,0.2684,404.2,200,1,0,0.4124,1,1,1,1,1,1,1,4,4,-1,[ OK ]
498.8,03-Apr-26 12:03:33,7919,101.3,0.1511,119.4,0.4615,0.5237,1.531,0,0,0,100,16.28,0.2689,403.9,200,1,0,0.4128,1,1,1,1,1,1,1,4,4,-1,[ OK ]
499.2,03-Apr-26 12:03:33,7920,101.3,0.1509,120.3,0.4564,0.5246,1.521,0,0,0,100,16.28,0.2659,403.9,200,1,0,0.422,1,1,1,1,1,1,1,4,4,-1,[ OK ]
499.6,03-Apr-26 12:03:34,7920,101.3,0.1508,120.4,0.4599,0.5233,1.535,0,0,0,100,16.28,0.2685,403.9,200,1,0,0.4232,1,1,1,1,1,1,1,4,4,-1,[ OK ]
500.0,03-Apr-26 12:03:34,7921,101.3,0.151,119.9,0.4536,0.5248,1.52,0,0,0,100,16.28,0.2681,404,200,1,0,0.4148,1,1,1,1,1,1,1,4,4,-1,[ OK ]
500.5,03-Apr-26 12:03:35,7921,101.3,0.1508,120.4,0.4526,0.524,1.528,0,0,0,100,16.28,0.2697,404.3,200,1,0,0.4176,1,1,1,1,1,1,1,4,4,-1,[ OK ]
501.0,03-Apr-26 12:03:35,7922,101.3,0.151,119.9,0.4628,0.5246,1.522,0,0,0,100,16.28,0.2701,403.9,200,1,0,0.4069,1,1,1,1,1,1,1,4,4,-1,[ OK ]
501.5,03-Apr-26 12:03:36,7922,101.3,0.1511,119.5,0.4641,0.5242,1.527,0,0,0,100,16.28,0.2682,404.3,200,1,0,0.4209,1,1,1,1,1,1,1,4,4,-1,[ OK ]
502.0,03-Apr-26 12:03:36,7923,101.3,0.1511,119.7,0.4588,0.5234,1.536,0,0,0,100,16.28,0.2706,404,200,1,0,0.4094,1,1,1,1,1,1,1,4,4,-1,[ OK ]
502.4,03-Apr-26 12:03:37,7923,101.3,0.151,120,0.4543,0.5233,1.537,0,0,0,100,16.28,0.2688,404.2,200,1,0,0.4133,1,1,1,1,1,1,1,4,4,-1,[ OK ]
502.8,03-Apr-26 12:03:37,7924,101.3,0.1511,119.7,0.456,0.5234,1.535,0,0,0,100,16.28,0.2688,403.9,200,1,0,0.4132,1,1,1,1,1,1,1,4,4,-1,[ OK ]
503.3,03-Apr-26 12:03:37,7924,101.3,0.1508,120.7,0.4529,0.5243,1.526,0,0,0,100,16.28,0.2697,403.9,200,1,0,0.4083,1,1,1,1,1,1,1,4,4,-1,[ OK ]
503.8,03-Apr-26 12:03:38,7924,101.3,0.1511,119.9,0.4694,0.5245,1.523,0,0,0,100,16.28,0.2717,404.1,200,1,0,0.4022,1,1,1,1,1,1,1,4,4,-1,[ OK ]
504.2,03-Apr-26 12:03:38,7925,101.3,0.1509,120.3,0.4586,0.5238,1.532,0,0,0,100,16.28,0.2681,404.1,200,1,0,0.413,1,1,1,1,1,1,1,4,4,-1,[ OK ]
504.6,03-Apr-26 12:03:39,7925,101.3,0.1509,120.4,0.455,0.5236,1.534,0,0,0,100,16.28,0.2667,404.1,200,1,0,0.4193,1,1,1,1,1,1,1,4,4,-1,[ OK ]
504.9,03-Apr-26 12:03:39,7926,101.3,0.1508,120.8,0.46,0.5245,1.524,0,0,0,100,16.28,0.2714,404.2,200,1,0,0.4091,1,1,1,1,1,1,1,4,4,-1,[ OK ]
505.4,03-Apr-26 12:03:40,7926,101.3,0.1509,120.3,0.4512,0.5243,1.527,0,0,0,100,16.28,0.2691,403.8,200,1,0,0.4061,1,1,1,1,1,1,1,4,4,-1,[ OK ]
505.8,03-Apr-26 12:03:40,7926,101.3,0.1511,119.7,0.461,0.5238,1.532,0,0,0,100,16.28,0.2707,404,200,1,0,0.4117,1,1,1,1,1,1,1,4,4,-1,[ OK ]
506.2,03-Apr-26 12:03:40,7927,101.3,0.1509,120.4,0.4515,0.5239,1.531,0,0,0,100,16.28,0.2726,404,200,1,0,0.3984,1,1,1,1,1,1,1,4,4,-1,[ OK ]
506.6,03-Apr-26 12:03:41,7927,101.3,0.1513,119.2,0.4574,0.5249,1.521,0,0,0,100,16.28,0.27,404.1,200,1,0,0.4114,1,1,1,1,1,1,1,4,4,-1,[ OK ]
507.0,03-Apr-26 12:03:41,7928,101.3,0.151,120.2,0.4529,0.5248,1.521,0,0,0,100,16.28,0.271,403.8,200,1,0,0.4028,1,1,1,1,1,1,1,4,4,-1,[ OK ]
507.5,03-Apr-26 12:03:42,7928,101.3,0.1512,119.5,0.456,0.5245,1.523,0,0,0,100,16.28,0.2705,404.3,200,1,0,0.4205,1,1,1,1,1,1,1,4,4,-1,[ OK ]
508.0,03-Apr-26 12:03:42,7929,101.3,0.151,120.1,0.4462,0.5234,1.535,0,0,0,100,16.28,0.2687,404.1,200,1,0,0.4115,1,1,1,1,1,1,1,4,4,-1,[ OK ]
508.4,03-Apr-26 12:03:43,7929,101.3,0.1512,119.7,0.4616,0.5246,1.522,0,0,0,100,16.28,0.2692,404,200,1,0,0.4317,1,1,1,1,1,1,1,4,4,-1,[ OK ]
508.8,03-Apr-26 12:03:43,7930,101.3,0.151,120.1,0.4581,0.5242,1.527,0,0,0,100,16.28,0.2712,404.2,200,1,0,0.4095,1,1,1,1,1,1,1,4,4,-1,[ OK ]
509.2,03-Apr-26 12:03:43,7930,101.3,0.1511,119.9,0.4584,0.5241,1.527,0,0,0,100,16.28,0.2717,403.9,200,1,0,0.4141,1,1,1,1,1,1,1,4,4,-1,[ OK ]
509.7,03-Apr-26 12:03:44,7930,101.3,0.1511,119.8,0.4547,0.5238,1.531,0,0,0,100,16.28,0.2678,403.9,200,1,0,0.4222,1,1,1,1,1,1,1,4,4,-1,[ OK ]
510.1,03-Apr-26 12:03:44,7931,101.3,0.1509,120.5,0.4561,0.5247,1.521,0,0,0,100,16.28,0.2686,404.2,200,1,0,0.4256,1,1,1,1,1,1,1,4,4,-1,[ OK ]
510.5,03-Apr-26 12:03:45,7931,101.3,0.1509,120.7,0.4569,0.5242,1.526,0,0,0,100,16.28,0.2689,403.9,200,1,0,0.4055,1,1,1,1,1,1,1,4,4,-1,[ OK ]
510.9,03-Apr-26 12:03:45,7932,101.3,0.151,120.1,0.4553,0.5244,1.525,0,0,0,100,16.28,0.2702,404.3,200,1,0,0.4175,1,1,1,1,1,1,1,4,4,-1,[ OK ]
511.3,03-Apr-26 12:03:45,7932,101.3,0.1511,119.8,0.4632,0.5246,1.523,0,0,0,100,16.28,0.271,404,200,1,0,0.4187,1,1,1,1,1,1,1,4,4,-1,[ OK ]
511.8,03-Apr-26 12:03:46,7932,101.3,0.151,120.4,0.4631,0.5247,1.521,0,0,0,100,16.28,0.2705,404.2,200,1,0,0.4135,1,1,1,1,1,1,1,4,4,-1,[ OK ]
512.2,03-Apr-26 12:03:46,7933,101.3,0.1511,119.8,0.457,0.5233,1.536,0,0,0,100,16.28,0.2706,404.1,200,1,0,0.4216,1,1,1,1,1,1,1,4,4,-1,[ OK ]
512.6,03-Apr-26 12:03:47,7933,101.3,0.151,120.3,0.4548,0.5247,1.521,0,0,0,100,16.28,0.2681,404,200,1,0,0.4089,1,1,1,1,1,1,1,4,4,-1,[ OK ]
513.0,03-Apr-26 12:03:47,7934,101.3,0.1511,119.9,0.4661,0.5246,1.521,0,0,0,100,16.28,0.2704,403.9,200,1,0,0.4218,1,1,1,1,1,1,1,4,4,-1,[ OK ]
513.5,03-Apr-26 12:03:48,7934,101.3,0.1511,119.7,0.4663,0.5246,1.522,0,0,0,100,16.28,0.27,404.2,200,1,0,0.4186,1,1,1,1,1,1,1,4,4,-1,[ OK ]
513.9,03-Apr-26 12:03:48,7935,101.3,0.151,120.3,0.4538,0.5237,1.531,0,0,0,100,16.28,0.2686,404.2,200,1,0,0.4259,1,1,1,1,1,1,1,4,4,-1,[ OK ]
514.3,03-Apr-26 12:03:48,7935,101.3,0.1508,121,0.4627,0.5237,1.53,0,0,0,100,16.28,0.2694,404.1,200,1,0,0.4227,1,1,1,1,1,1,1,4,4,-1,[ OK ]
514.8,03-Apr-26 12:03:49,7935,101.3,0.151,120.2,0.4489,0.5243,1.524,0,0,0,100,16.28,0.2688,404,200,1,0,0.412,1,1,1,1,1,1,1,4,4,-1,[ OK ]
515.2,03-Apr-26 12:03:49,7936,101.3,0.1513,119.4,0.4608,0.5239,1.528,0,0,0,100,16.28,0.2713,404,200,1,0,0.4077,1,1,1,1,1,1,1,4,4,-1,[ OK ]
515.6,03-Apr-26 12:03:50,7936,101.3,0.1512,119.6,0.4661,0.5238,1.53,0,0,0,100,16.28,0.2701,404.3,200,1,0,0.4032,1,1,1,1,1,1,1,4,4,-1,[ OK ]
516.0,03-Apr-26 12:03:50,7937,101.3,0.1512,119.7,0.4619,0.5237,1.53,0,0,0,100,16.28,0.2713,404.2,200,1,0,0.4109,1,1,1,1,1,1,1,4,4,-1,[ OK ]
516.4,03-Apr-26 12:03:51,7937,101.3,0.151,120.6,0.4553,0.5237,1.53,0,0,0,100,16.28,0.2703,404.2,200,1,0,0.4178,1,1,1,1,1,1,1,4,4,-1,[ OK ]
516.9,03-Apr-26 12:03:51,7938,101.3,0.1512,119.7,0.4539,0.5238,1.529,0,0,0,100,16.28,0.2699,404,200,1,0,0.4107,1,1,1,1,1,1,1,4,4,-1,[ OK ]
517.3,03-Apr-26 12:03:51,7938,101.3,0.1512,119.5,0.4524,0.5237,1.531,0,0,0,100,16.28,0.2684,404,200,1,0,0.4016,1,1,1,1,1,1,1,4,4,-1,[ OK ]
517.7,03-Apr-26 12:03:52,7938,101.3,0.1509,120.6,0.46,0.5241,1.527,0,0,0,100,16.28,0.2694,404,200,1,0,0.4186,1,1,1,1,1,1,1,4,4,-1,[ OK ]
518.1,03-Apr-26 12:03:52,7939,101.3,0.151,120.2,0.4499,0.5243,1.525,0,0,0,100,16.28,0.2724,403.9,200,1,0,0.4036,1,1,1,1,1,1,1,4,4,-1,[ OK ]
518.5,03-Apr-26 12:03:53,7939,101.3,0.1511,120.1,0.4651,0.5244,1.524,0,0,0,100,16.28,0.2704,404.2,200,1,0,0.4147,1,1,1,1,1,1,1,4,4,-1,[ OK ]
519.0,03-Apr-26 12:03:53,7940,101.3,0.1512,119.8,0.462,0.5239,1.529,0,0,0,100,16.28,0.27,404.3,200,1,0,0.4201,1,1,1,1,1,1,1,4,4,-1,[ OK ]
519.5,03-Apr-26 12:03:54,7940,101.3,0.1511,119.9,0.456,0.525,1.517,0,0,0,100,16.28,0.2691,404.3,200,1,0,0.4136,1,1,1,1,1,1,1,4,4,-1,[ OK ]
520.0,03-Apr-26 12:03:54,7941,101.3,0.1511,120.2,0.4615,0.5241,1.526,0,0,0,100,16.28,0.2713,403.9,200,1,0,0.4146,1,1,1,1,1,1,1,4,4,-1,[ OK ]
520.4,03-Apr-26 12:03:55,7941,101.3,0.151,120.5,0.464,0.5237,1.532,0,0,0,100,16.28,0.2703,404,200,1,0,0.4051,1,1,1,1,1,1,1,4,4,-1,[ OK ]
520.9,03-Apr-26 12:03:55,7942,101.3,0.1512,119.9,0.4537,0.5239,1.53,0,0,0,100,16.28,0.2688,403.8,200,1,0,0.4058,1,1,1,1,1,1,1,4,4,-1,[ OK ]
521.3,03-Apr-26 12:03:55,7942,101.3,0.1511,120,0.4679,0.5235,1.533,0,0,0,100,16.28,0.2698,404,200,1,0,0.4034,1,1,1,1,1,1,1,4,4,-1,[ OK ]
521.8,03-Apr-26 12:03:56,7942,101.3,0.1512,119.9,0.4544,0.5237,1.531,0,0,0,100,16.28,0.2701,404.1,200,1,0,0.4057,1,1,1,1,1,1,1,4,4,-1,[ OK ]
522.3,03-Apr-26 12:03:56,7943,101.3,0.1511,120,0.4528,0.5243,1.525,0,0,0,100,16.28,0.2707,404,200,1,0,0.4045,1,1,1,1,1,1,1,4,4,-1,[ OK ]
522.8,03-Apr-26 12:03:57,7943,101.3,0.1511,120.2,0.4596,0.5236,1.533,0,0,0,100,16.28,0.2685,404.3,200,1,0,0.4127,1,1,1,1,1,1,1,4,4,-1,[ OK ]
523.2,03-Apr-26 12:03:57,7944,101.3,0.1508,120.9,0.4564,0.5241,1.528,0,0,0,100,16.28,0.2692,403.9,200,1,0,0.4224,1,1,1,1,1,1,1,4,4,-1,[ OK ]
523.6,03-Apr-26 12:03:58,7944,101.3,0.1511,120,0.4567,0.5246,1.523,0,0,0,100,16.28,0.2697,404.3,200,1,0,0.4049,1,1,1,1,1,1,1,4,4,-1,[ OK ]
524.0,03-Apr-26 12:03:58,7945,101.3,0.1511,120.1,0.4687,0.5238,1.531,0,0,0,100,16.28,0.271,404,200,1,0,0.412,1,1,1,1,1,1,1,4,4,-1,[ OK ]
524.6,03-Apr-26 12:03:59,7945,101.3,0.151,120.3,0.465,0.5245,1.523,0,0,0,100,16.28,0.2687,404.5,200,1,0,0.4221,1,1,1,1,1,1,1,4,4,-1,[ OK ]
525.0,03-Apr-26 12:03:59,7946,101.3,0.1511,120.2,0.4628,0.524,1.528,0,0,0,100,16.28,0.2695,403.8,200,1,0,0.415,1,1,1,1,1,1,1,4,4,-1,[ OK ]
525.5,03-Apr-26 12:04:00,7946,101.3,0.1513,119.4,0.4706,0.5248,1.52,0,0,0,100,16.28,0.2701,404.2,200,1,0,0.4209,1,1,1,1,1,1,1,4,4,-1,[ OK ]
526.0,03-Apr-26 12:04:00,7947,101.3,0.1511,120.2,0.4635,0.5243,1.525,0,0,0,100,16.28,0.2692,404.3,200,1,0,0.4162,1,1,1,1,1,1,1,4,4,-1,[ OK ]
526.5,03-Apr-26 12:04:01,7947,101.3,0.1513,119.5,0.4545,0.5237,1.532,0,0,0,100,16.28,0.2714,404.2,200,1,0,0.4115,1,1,1,1,1,1,1,4,4,-1,[ OK ]
527.0,03-Apr-26 12:04:01,7948,101.3,0.1513,119.6,0.4611,0.5238,1.53,0,0,0,100,16.28,0.2671,404.2,200,1,0,0.4109,1,1,1,1,1,1,1,4,4,-1,[ OK ]
