Elapsed (s),Time,nGen-400 Uptime,nGen-400 Hours,Anode PWM_Duty_Cycle,Anode Voltage,Anode Current,Getter PWM_Duty_Cycle,Getter Current,Neutron Counts,Neutron Count_Rate,Neutron Count_Rate_Avg,Neutron Count_Rate_Stdev_Pct,RF Freq_Synth,Suppressor Current,Suppressor Voltage,Pulsing Rep_Rate,Pulsing Duty_Cycle,Pulsing Ext_Trig_Select,Calculations Current_Ratio,Faults Anode_Voltage_Too_High,Faults Arc_dI_dt,Faults Arc_I,Faults Blinkout,Faults E_Beam_Power_Too_High,Faults Interlock,Faults Suppressor_Voltage_Too_Low,State_Machine State,State_Machine Source,State_Machine Destination,State_Machine Fault
715.2,4/21/2026 11:01:35 AM,8039,110,0.1478,120.7,0.3818,0.5242,1.529,0,0,0,100,16.28,0.2483,403.9,200,1,0,0.3385,1,1,1,1,1,1,1,4,4,-1,[ OK ]
715.7,4/21/2026 11:01:36 AM,8039,110,0.1478,120.8,0.3721,0.5237,1.533,0,0,0,100,16.28,0.2481,404.1,200,1,0,0.3421,1,1,1,1,1,1,1,4,4,-1,[ OK ]
716.2,4/21/2026 11:01:37 AM,8040,110,0.1479,120.8,0.3739,0.5236,1.535,0,0,0,100,16.28,0.2475,403.9,200,1,0,0.3456,1,1,1,1,1,1,1,4,4,-1,[ OK ]
716.7,4/21/2026 11:01:37 AM,8040,110,0.148,120.4,0.379,0.524,1.531,0,0,0,100,16.28,0.2491,404,200,1,0,0.3292,1,1,1,1,1,1,1,4,4,-1,[ OK ]
717.3,4/21/2026 11:01:38 AM,8041,110.1,0.1482,119.6,0.3743,0.5242,1.529,0,0,0,100,16.28,0.2505,404,200,1,0,0.3435,1,1,1,1,1,1,1,4,4,-1,[ OK ]
717.8,4/21/2026 11:01:38 AM,8041,110.1,0.1482,119.8,0.3802,0.5248,1.522,0,0,0,100,16.28,0.2494,403.8,200,1,0,0.3378,1,1,1,1,1,1,1,4,4,-1,[ OK ]
718.3,4/21/2026 11:01:39 AM,8042,110.1,0.1485,118.7,0.3859,0.5243,1.527,0,0,0,100,16.28,0.2484,404.2,200,1,0,0.3461,1,1,1,1,1,1,1,4,4,-1,[ OK ]
718.8,4/21/2026 11:01:39 AM,8042,110.1,0.1482,119.6,0.3812,0.5241,1.53,0,0,0,100,16.28,0.2499,403.9,200,1,0,0.3475,1,1,1,1,1,1,1,4,4,-1,[ OK ]
719.3,4/21/2026 11:01:40 AM,8043,110.1,0.148,120.5,0.3775,0.5245,1.525,0,0,0,100,16.28,0.2492,404,200,1,0,0.3475,1,1,1,1,1,1,1,4,4,-1,[ OK ]
719.8,4/21/2026 11:01:40 AM,8043,110.1,0.1482,119.7,0.3831,0.5243,1.527,0,0,0,100,16.28,0.2465,403.8,200,1,0,0.3709,1,1,1,1,1,1,1,4,4,-1,[ OK ]
720.4,4/21/2026 11:01:41 AM,8044,110.1,0.1482,120.1,0.3783,0.5249,1.521,0,0,0,100,16.28,0.2481,404.2,200,1,0,0.3438,1,1,1,1,1,1,1,4,4,-1,[ OK ]
720.9,4/21/2026 11:01:41 AM,8045,110.1,0.1484,119.3,0.3778,0.5244,1.527,0,0,0,100,16.28,0.248,404.3,200,1,0,0.349,1,1,1,1,1,1,1,4,4,-1,[ OK ]
721.4,4/21/2026 11:01:42 AM,8045,110.1,0.1483,119.5,0.3798,0.5233,1.539,0,0,0,100,16.28,0.247,404.3,200,1,0,0.352,1,1,1,1,1,1,1,4,4,-1,[ OK ]
721.9,4/21/2026 11:01:42 AM,8046,110.1,0.1482,119.8,0.3776,0.5237,1.534,0,0,0,100,16.28,0.2465,404.2,200,1,0,0.3427,1,1,1,1,1,1,1,4,4,-1,[ OK ]
722.3,4/21/2026 11:01:43 AM,8046,110.1,0.1481,120.2,0.3775,0.5235,1.536,0,0,0,100,16.28,0.2457,404.1,200,1,0,0.3579,1,1,1,1,1,1,1,4,4,-1,[ OK ]
722.9,4/21/2026 11:01:43 AM,8047,110.1,0.1482,119.9,0.3788,0.5241,1.528,0,0,0,100,16.28,0.247,403.8,200,1,0,0.3518,1,1,1,1,1,1,1,4,4,-1,[ OK ]
723.3,4/21/2026 11:01:44 AM,8047,110.1,0.1481,120.1,0.3807,0.5238,1.532,0,0,0,100,16.28,0.2475,404.2,200,1,0,0.3492,1,1,1,1,1,1,1,4,4,-1,[ OK ]
723.8,4/21/2026 11:01:44 AM,8047,110.1,0.1481,120.4,0.3766,0.5242,1.528,0,0,0,100,16.28,0.2483,403.8,200,1,0,0.3532,1,1,1,1,1,1,1,4,4,-1,[ OK ]
724.3,4/21/2026 11:01:45 AM,8048,110.1,0.1481,120.3,0.3831,0.5244,1.526,0,0,0,100,16.28,0.248,403.7,200,1,0,0.3484,1,1,1,1,1,1,1,4,4,-1,[ OK ]
724.8,4/21/2026 11:01:45 AM,8048,110.1,0.1483,119.6,0.3918,0.5244,1.525,0,0,0,100,16.28,0.2502,404.1,200,1,0,0.3458,1,1,1,1,1,1,1,4,4,-1,[ OK ]
725.4,4/21/2026 11:01:46 AM,8049,110.1,0.1483,119.7,0.3801,0.5241,1.529,0,0,0,100,16.28,0.2478,403.9,200,1,0,0.3394,1,1,1,1,1,1,1,4,4,-1,[ OK ]
725.9,4/21/2026 11:01:46 AM,8050,110.1,0.1483,119.6,0.3748,0.5245,1.524,0,0,0,100,16.28,0.2488,403.7,200,1,0,0.3428,1,1,1,1,1,1,1,4,4,-1,[ OK ]
726.4,4/21/2026 11:01:47 AM,8050,110.1,0.1483,119.7,0.3762,0.5242,1.527,0,0,0,100,16.28,0.2448,403.9,200,1,0,0.3497,1,1,1,1,1,1,1,4,4,-1,[ OK ]
726.9,4/21/2026 11:01:47 AM,8051,110.1,0.1482,120.1,0.3823,0.5243,1.526,0,0,0,100,16.28,0.2462,404.1,200,1,0,0.348,1,1,1,1,1,1,1,4,4,-1,[ OK ]
727.4,4/21/2026 11:01:48 AM,8051,110.1,0.1481,120.2,0.375,0.5245,1.524,0,0,0,100,16.28,0.2477,403.9,200,1,0,0.3466,1,1,1,1,1,1,1,4,4,-1,[ OK ]
728.0,4/21/2026 11:01:48 AM,8052,110.1,0.1481,120.4,0.3799,0.5249,1.52,0,0,0,100,16.28,0.2469,404.2,200,1,0,0.3408,1,1,1,1,1,1,1,4,4,-1,[ OK ]
728.4,4/21/2026 11:01:49 AM,8052,110.1,0.1482,119.9,0.3786,0.5243,1.526,0,0,0,100,16.28,0.2471,404.1,200,1,0,0.3487,1,1,1,1,1,1,1,4,4,-1,[ OK ]
728.9,4/21/2026 11:01:49 AM,8053,110.1,0.1482,119.8,0.3831,0.525,1.518,0,0,0,100,16.28,0.2451,404.1,200,1,0,0.3507,1,1,1,1,1,1,1,4,4,-1,[ OK ]
729.4,4/21/2026 11:01:50 AM,8053,110.1,0.148,120.3,0.379,0.524,1.528,0,0,0,100,16.28,0.2469,404.1,200,1,0,0.3496,1,1,1,1,1,1,1,4,4,-1,[ OK ]
729.9,4/21/2026 11:01:50 AM,8054,110.1,0.1481,120.1,0.3815,0.5237,1.532,0,0,0,100,16.28,0.2459,404,200,1,0,0.3461,1,1,1,1,1,1,1,4,4,-1,[ OK ]
730.5,4/21/2026 11:01:51 AM,8054,110.1,0.1482,120,0.3774,0.5243,1.526,0,0,0,100,16.28,0.2449,404.2,200,1,0,0.351,1,1,1,1,1,1,1,4,4,-1,[ OK ]
731.0,4/21/2026 11:01:51 AM,8055,110.1,0.1484,119,0.3751,0.5237,1.533,0,0,0,100,16.28,0.2452,404,200,1,0,0.3741,1,1,1,1,1,1,1,4,4,-1,[ OK ]
731.5,4/21/2026 11:01:52 AM,8055,110.1,0.1481,120.3,0.3804,0.5238,1.532,0,0,0,100,16.28,0.247,403.8,200,1,0,0.3492,1,1,1,1,1,1,1,4,4,-1,[ OK ]
732.0,4/21/2026 11:01:52 AM,8056,110.1,0.1481,120.1,0.3738,0.5248,1.521,0,0,0,100,16.28,0.247,404.1,200,1,0,0.3317,1,1,1,1,1,1,1,4,4,-1,[ OK ]
732.4,4/21/2026 11:01:53 AM,8056,110.1,0.1482,119.8,0.3833,0.524,1.529,0,0,0,100,16.28,0.2465,403.9,200,1,0,0.3547,1,1,1,1,1,1,1,4,4,-1,[ OK ]
733.0,4/21/2026 11:01:53 AM,8057,110.1,0.1483,119.3,0.3772,0.5241,1.527,0,0,0,100,16.28,0.2463,403.8,200,1,0,0.3518,1,1,1,1,1,1,1,4,4,-1,[ OK ]
733.5,4/21/2026 11:01:54 AM,8057,110.1,0.148,120.4,0.3823,0.5241,1.527,0,0,0,100,16.28,0.2468,403.7,200,1,0,0.3476,1,1,1,1,1,1,1,4,4,-1,[ OK ]
734.0,4/21/2026 11:01:54 AM,8058,110.1,0.1482,119.7,0.3809,0.5246,1.523,0,0,0,100,16.28,0.245,404.1,200,1,0,0.3556,1,1,1,1,1,1,1,4,4,-1,[ OK ]
734.5,4/21/2026 11:01:55 AM,8058,110.1,0.148,120.4,0.3802,0.5243,1.526,0,0,0,100,16.28,0.2479,404,200,1,0,0.3446,1,1,1,1,1,1,1,4,4,-1,[ OK ]
735.0,4/21/2026 11:01:55 AM,8059,110.1,0.1481,120,0.3797,0.5237,1.533,0,0,0,100,16.28,0.2452,403.8,200,1,0,0.3624,1,1,1,1,1,1,1,4,4,-1,[ OK ]
735.5,4/21/2026 11:01:56 AM,8059,110.1,0.1482,119.8,0.3797,0.5234,1.538,0,0,0,100,16.28,0.247,404.2,200,1,0,0.3513,1,1,1,1,1,1,1,4,4,-1,[ OK ]
736.1,4/21/2026 11:01:56 AM,8060,110.1,0.1482,119.9,0.3833,0.5236,1.535,0,0,0,100,16.28,0.2457,403.7,200,1,0,0.3551,1,1,1,1,1,1,1,4,4,-1,[ OK ]
736.6,4/21/2026 11:01:57 AM,8060,110.1,0.1482,119.8,0.3713,0.5242,1.528,0,0,0,100,16.28,0.2461,404.3,200,1,0,0.3537,1,1,1,1,1,1,1,4,4,-1,[ OK ]
737.1,4/21/2026 11:01:57 AM,8061,110.1,0.1484,119.2,0.3734,0.5247,1.522,0,0,0,100,16.28,0.2455,403.9,200,1,0,0.3353,1,1,1,1,1,1,1,4,4,-1,[ OK ]
737.5,4/21/2026 11:01:58 AM,8061,110.1,0.1481,120.2,0.3795,0.5234,1.536,0,0,0,100,16.28,0.2462,404.1,200,1,0,0.3454,1,1,1,1,1,1,1,4,4,-1,[ OK ]
738.1,4/21/2026 11:01:58 AM,8062,110.1,0.1482,119.9,0.3752,0.5239,1.532,0,0,0,100,16.28,0.2474,404.2,200,1,0,0.346,1,1,1,1,1,1,1,4,4,-1,[ OK ]
738.6,4/21/2026 11:01:59 AM,8062,110.1,0.1484,119.4,0.3832,0.5248,1.521,0,0,0,100,16.28,0.2446,403.9,200,1,0,0.3494,1,1,1,1,1,1,1,4,4,-1,[ OK ]
739.1,4/21/2026 11:01:59 AM,8063,110.1,0.1481,120.2,0.3794,0.5237,1.533,0,0,0,100,16.28,0.2445,403.8,200,1,0,0.3482,1,1,1,1,1,1,1,4,4,-1,[ OK ]
739.6,4/21/2026 11:02:00 AM,8063,110.1,0.1483,119.8,0.3779,0.524,1.529,0,0,0,100,16.28,0.2459,404.1,200,1,0,0.3435,1,1,1,1,1,1,1,4,4,-1,[ OK ]
740.0,4/21/2026 11:02:00 AM,8064,110.1,0.1482,119.8,0.3789,0.5232,1.538,0,0,0,100,16.28,0.2464,404.2,200,1,0,0.3558,1,1,1,1,1,1,1,4,4,-1,[ OK ]
740.6,4/21/2026 11:02:01 AM,8064,110.1,0.1485,119,0.383,0.5238,1.532,0,0,0,100,16.28,0.2445,404.1,200,1,0,0.3487,1,1,1,1,1,1,1,4,4,-1,[ OK ]
741.1,4/21/2026 11:02:01 AM,8065,110.1,0.1482,120.2,0.3791,0.5238,1.532,0,0,0,100,16.28,0.2455,403.9,200,1,0,0.351,1,1,1,1,1,1,1,4,4,-1,[ OK ]
741.6,4/21/2026 11:02:02 AM,8065,110.1,0.1482,120.2,0.3822,0.5243,1.528,0,0,0,100,16.28,0.2455,404.2,200,1,0,0.3499,1,1,1,1,1,1,1,4,4,-1,[ OK ]
742.1,4/21/2026 11:02:02 AM,8066,110.1,0.1484,119.3,0.376,0.5245,1.526,0,0,0,100,16.28,0.2436,404.2,200,1,0,0.3597,1,1,1,1,1,1,1,4,4,-1,[ OK ]
742.6,4/21/2026 11:02:03 AM,8066,110.1,0.1482,119.9,0.3751,0.5243,1.528,0,0,0,100,16.28,0.242,403.8,200,1,0,0.3629,1,1,1,1,1,1,1,4,4,-1,[ OK ]
743.2,4/21/2026 11:02:03 AM,8067,110.1,0.1484,119.5,0.3785,0.5241,1.53,0,0,0,100,16.28,0.2457,404.1,200,1,0,0.3729,1,1,1,1,1,1,1,4,4,-1,[ OK ]
743.8,4/21/2026 11:02:04 AM,8067,110.1,0.1481,120.1,0.3755,0.5241,1.529,0,0,0,100,16.28,0.2459,403.8,200,1,0,0.3573,1,1,1,1,1,1,1,4,4,-1,[ OK ]
744.3,4/21/2026 11:02:05 AM,8068,110.1,0.1482,119.9,0.3735,0.5237,1.534,0,0,0,100,16.28,0.2448,403.8,200,1,0,0.3577,1,1,1,1,1,1,1,4,4,-1,[ OK ]
744.8,4/21/2026 11:02:05 AM,8068,110.1,0.148,120.3,0.3799,0.5241,1.529,0,0,0,100,16.28,0.2452,403.8,200,1,0,0.3473,1,1,1,1,1,1,1,4,4,-1,[ OK ]
745.3,4/21/2026 11:02:06 AM,8069,110.1,0.1479,120.6,0.3742,0.5251,1.517,0,0,0,100,16.28,0.2442,404.3,200,1,0,0.3485,1,1,1,1,1,1,1,4,4,-1,[ OK ]
745.9,4/21/2026 11:02:06 AM,8070,110.1,0.1482,119.8,0.3814,0.5242,1.527,0,0,0,100,16.28,0.2466,404,200,1,0,0.3481,1,1,1,1,1,1,1,4,4,-1,[ OK ]
746.4,4/21/2026 11:02:07 AM,8070,110.1,0.1482,119.9,0.3756,0.5235,1.535,0,0,0,100,16.28,0.2461,403.9,200,1,0,0.3485,1,1,1,1,1,1,1,4,4,-1,[ OK ]
746.9,4/21/2026 11:02:07 AM,8071,110.1,0.1482,119.9,0.3822,0.5243,1.526,0,0,0,100,16.28,0.2463,403.9,200,1,0,0.3557,1,1,1,1,1,1,1,4,4,-1,[ OK ]
747.4,4/21/2026 11:02:08 AM,8071,110.1,0.1482,119.7,0.3785,0.5246,1.524,0,0,0,100,16.28,0.2464,404,200,1,0,0.3362,1,1,1,1,1,1,1,4,4,-1,[ OK ]
747.9,4/21/2026 11:02:08 AM,8072,110.1,0.1481,120.1,0.3768,0.5234,1.537,0,0,0,100,16.28,0.2455,404.1,200,1,0,0.3566,1,1,1,1,1,1,1,4,4,-1,[ OK ]
748.5,4/21/2026 11:02:09 AM,8072,110.1,0.1482,119.9,0.3775,0.5241,1.531,0,0,0,100,16.28,0.2475,403.8,200,1,0,0.3428,1,1,1,1,1,1,1,4,4,-1,[ OK ]
748.9,4/21/2026 11:02:09 AM,8073,110.1,0.1483,119.6,0.3739,0.524,1.532,0,0,0,100,16.28,0.2464,404.1,200,1,0,0.3549,1,1,1,1,1,1,1,4,4,-1,[ OK ]
749.3,4/21/2026 11:02:10 AM,8073,110.1,0.1484,119.3,0.3802,0.524,1.532,0,0,0,100,16.28,0.2471,404.2,200,1,0,0.3546,1,1,1,1,1,1,1,4,4,-1,[ OK ]
749.8,4/21/2026 11:02:10 AM,8073,110.1,0.1484,119.3,0.3836,0.5244,1.528,0,0,0,100,16.28,0.2473,403.9,200,1,0,0.3389,1,1,1,1,1,1,1,4,4,-1,[ OK ]
750.2,4/21/2026 11:02:11 AM,8074,110.1,0.1483,119.5,0.3753,0.5245,1.527,0,0,0,100,16.28,0.2483,404.2,200,1,0,0.3505,1,1,1,1,1,1,1,4,4,-1,[ OK ]
750.7,4/21/2026 11:02:11 AM,8074,110.1,0.1481,120.2,0.379,0.5249,1.522,0,0,0,100,16.28,0.2467,404.2,200,1,0,0.3573,1,1,1,1,1,1,1,4,4,-1,[ OK ]
751.1,4/21/2026 11:02:11 AM,8075,110.1,0.1481,120.1,0.3726,0.5246,1.524,0,0,0,100,16.28,0.2497,404.3,200,1,0,0.3441,1,1,1,1,1,1,1,4,4,-1,[ OK ]
751.6,4/21/2026 11:02:12 AM,8075,110.1,0.1481,120.2,0.3918,0.524,1.53,0,0,0,100,16.28,0.2449,404.1,200,1,0,0.3433,1,1,1,1,1,1,1,4,4,-1,[ OK ]
752.1,4/21/2026 11:02:12 AM,8076,110.1,0.1482,119.8,0.3822,0.5248,1.521,0,0,0,100,16.28,0.2479,403.8,200,1,0,0.335,1,1,1,1,1,1,1,4,4,-1,[ OK ]
752.7,4/21/2026 11:02:13 AM,8076,110.1,0.1479,120.6,0.3814,0.5237,1.532,0,0,0,100,16.28,0.248,403.9,200,1,0,0.3471,1,1,1,1,1,1,1,4,4,-1,[ OK ]
753.3,4/21/2026 11:02:14 AM,8077,110.1,0.1481,120,0.3787,0.5236,1.534,0,0,0,100,16.28,0.2474,403.9,200,1,0,0.3491,1,1,1,1,1,1,1,4,4,-1,[ OK ]
753.8,4/21/2026 11:02:14 AM,8077,110.1,0.1483,119.5,0.3837,0.5242,1.528,0,0,0,100,16.28,0.2467,404.1,200,1,0,0.3548,1,1,1,1,1,1,1,4,4,-1,[ OK ]
754.2,4/21/2026 11:02:14 AM,8078,110.1,0.1479,120.7,0.3798,0.5246,1.523,0,0,0,100,16.28,0.2426,404,200,1,0,0.367,1,1,1,1,1,1,1,4,4,-1,[ OK ]
754.6,4/21/2026 11:02:15 AM,8078,110.1,0.1481,120.1,0.3782,0.524,1.529,0,0,0,100,16.28,0.2471,403.8,200,1,0,0.3487,1,1,1,1,1,1,1,4,4,-1,[ OK ]
755.1,4/21/2026 11:02:15 AM,8079,110.1,0.1481,120.2,0.3784,0.524,1.528,0,0,0,100,16.28,0.2487,404.1,200,1,0,0.3476,1,1,1,1,1,1,1,4,4,-1,[ OK ]
755.5,4/21/2026 11:02:16 AM,8079,110.1,0.1483,119.6,0.3746,0.5242,1.526,0,0,0,100,16.28,0.2431,403.9,200,1,0,0.3599,1,1,1,1,1,1,1,4,4,-1,[ OK ]
756.1,4/21/2026 11:02:16 AM,8080,110.1,0.1481,120.1,0.3739,0.5239,1.529,0,0,0,100,16.28,0.2469,404.1,200,1,0,0.3461,1,1,1,1,1,1,1,4,4,-1,[ OK ]
756.6,4/21/2026 11:02:17 AM,8080,110.1,0.1482,119.8,0.3821,0.5248,1.52,0,0,0,100,16.28,0.2456,403.9,200,1,0,0.3582,1,1,1,1,1,1,1,4,4,-1,[ OK ]
757.1,4/21/2026 11:02:17 AM,8081,110.1,0.148,120.7,0.3814,0.5244,1.524,0,0,0,100,16.28,0.2454,403.9,200,1,0,0.3502,1,1,1,1,1,1,1,4,4,-1,[ OK ]
757.5,4/21/2026 11:02:18 AM,8081,110.1,0.1481,120.3,0.3788,0.5242,1.526,0,0,0,100,16.28,0.2494,404.2,200,1,0,0.3309,1,1,1,1,1,1,1,4,4,-1,[ OK ]
758.1,4/21/2026 11:02:18 AM,8082,110.1,0.1484,119.4,0.3774,0.5236,1.534,0,0,0,100,16.28,0.2459,404.3,200,1,0,0.354,1,1,1,1,1,1,1,4,4,-1,[ OK ]
758.6,4/21/2026 11:02:19 AM,8082,110.1,0.1482,120.1,0.3752,0.5239,1.531,0,0,0,100,16.28,0.2449,404,200,1,0,0.3478,1,1,1,1,1,1,1,4,4,-1,[ OK ]
759.1,4/21/2026 11:02:19 AM,8083,110.1,0.1482,120.1,0.376,0.5245,1.524,0,0,0,100,16.28,0.2449,404.2,200,1,0,0.3575,1,1,1,1,1,1,1,4,4,-1,[ OK ]
759.6,4/21/2026 11:02:20 AM,8083,110.1,0.1484,119.4,0.3795,0.5237,1.532,0,0,0,100,16.28,0.2467,404.1,200,1,0,0.3562,1,1,1,1,1,1,1,4,4,-1,[ OK ]
760.1,4/21/2026 11:02:20 AM,8084,110.1,0.1482,120.1,0.3826,0.5238,1.531,0,0,0,100,16.28,0.2458,403.9,200,1,0,0.3601,1,1,1,1,1,1,1,4,4,-1,[ OK ]
760.7,4/21/2026 11:02:21 AM,8084,110.1,0.1481,120.3,0.3918,0.5242,1.527,0,0,0,100,16.28,0.2471,403.8,200,1,0,0.3432,1,1,1,1,1,1,1,4,4,-1,[ OK ]
761.1,4/21/2026 11:02:21 AM,8085,110.1,0.1482,120.2,0.3845,0.5241,1.529,0,0,0,100,16.28,0.2488,404,200,1,0,0.3503,1,1,1,1,1,1,1,4,4,-1,[ OK ]
761.6,4/21/2026 11:02:22 AM,8085,110.1,0.1482,120,0.3854,0.524,1.53,0,0,0,100,16.28,0.2446,403.9,200,1,0,0.3493,1,1,1,1,1,1,1,4,4,-1,[ OK ]
762.1,4/21/2026 11:02:22 AM,8086,110.1,0.1483,120,0.3715,0.5244,1.526,0,0,0,100,16.28,0.2478,403.9,200,1,0,0.3564,1,1,1,1,1,1,1,4,4,-1,[ OK ]
762.6,4/21/2026 11:02:23 AM,8086,110.1,0.1482,120.1,0.3785,0.5247,1.522,0,0,0,100,16.28,0.2453,404.1,200,1,0,0.3568,1,1,1,1,1,1,1,4,4,-1,[ OK ]
763.0,4/21/2026 11:02:23 AM,8087,110.1,0.1482,120.1,0.3846,0.5232,1.538,0,0,0,100,16.28,0.2463,404,200,1,0,0.3568,1,1,1,1,1,1,1,4,4,-1,[ OK ]
763.5,4/21/2026 11:02:24 AM,8087,110.1,0.1482,120.2,0.3808,0.5244,1.526,0,0,0,100,16.28,0.246,403.9,200,1,0,0.3439,1,1,1,1,1,1,1,4,4,-1,[ OK ]
763.9,4/21/2026 11:02:24 AM,8088,110.1,0.1484,119.8,0.3814,0.5247,1.522,0,0,0,100,16.28,0.2457,404.1,200,1,0,0.3506,1,1,1,1,1,1,1,4,4,-1,[ OK ]
764.3,4/21/2026 11:02:25 AM,8088,110.1,0.1483,119.9,0.374,0.5242,1.528,0,0,0,100,16.28,0.2448,404.2,200,1,0,0.3591,1,1,1,1,1,1,1,4,4,-1,[ OK ]
764.7,4/21/2026 11:02:25 AM,8088,110.1,0.1482,120.2,0.3712,0.5247,1.522,0,0,0,100,16.28,0.2431,404,200,1,0,0.3589,1,1,1,1,1,1,1,4,4,-1,[ OK ]
765.1,4/21/2026 11:02:25 AM,8089,110.1,0.1483,119.8,0.3807,0.5238,1.533,0,0,0,100,16.28,0.2474,403.9,200,1,0,0.3553,1,1,1,1,1,1,1,4,4,-1,[ OK ]
765.5,4/21/2026 11:02:26 AM,8089,110.1,0.1482,120.2,0.3812,0.5243,1.527,0,0,0,100,16.28,0.2469,404.1,200,1,0,0.3434,1,1,1,1,1,1,1,4,4,-1,[ OK ]
765.9,4/21/2026 11:02:26 AM,8090,110.1,0.1481,120.3,0.3786,0.5239,1.531,0,0,0,100,16.28,0.2504,404.3,200,1,0,0.3365,1,1,1,1,1,1,1,4,4,-1,[ OK ]
766.3,4/21/2026 11:02:27 AM,8090,110.1,0.1487,118.4,0.3799,0.5244,1.527,0,0,0,100,16.28,0.2469,403.8,200,1,0,0.3445,1,1,1,1,1,1,1,4,4,-1,[ OK ]
766.8,4/21/2026 11:02:27 AM,8090,110.1,0.1483,119.9,0.3788,0.524,1.531,0,0,0,100,16.28,0.2479,403.9,200,1,0,0.3436,1,1,1,1,1,1,1,4,4,-1,[ OK ]
767.3,4/21/2026 11:02:28 AM,8091,110.1,0.1482,120.1,0.3747,0.5248,1.522,0,0,0,100,16.28,0.2475,403.9,200,1,0,0.3462,1,1,1,1,1,1,1,4,4,-1,[ OK ]
767.8,4/21/2026 11:02:28 AM,8091,110.1,0.1482,120.2,0.3825,0.5243,1.528,0,0,0,100,16.28,0.2486,404.1,200,1,0,0.3449,1,1,1,1,1,1,1,4,4,-1,[ OK ]
768.2,4/21/2026 11:02:28 AM,8092,110.1,0.1482,120.2,0.3752,0.5248,1.522,0,0,0,100,16.28,0.2487,404.2,200,1,0,0.3514,1,1,1,1,1,1,1,4,4,-1,[ OK ]
768.6,4/21/2026 11:02:29 AM,8092,110.1,0.1482,120,0.3804,0.5241,1.53,0,0,0,100,16.28,0.2491,403.8,200,1,0,0.3476,1,1,1,1,1,1,1,4,4,-1,[ OK ]
769.1,4/21/2026 11:02:29 AM,8093,110.1,0.148,120.6,0.3746,0.5248,1.522,0,0,0,100,16.28,0.2498,404.1,200,1,0,0.3469,1,1,1,1,1,1,1,4,4,-1,[ OK ]
769.5,4/21/2026 11:02:30 AM,8093,110.1,0.1481,120.3,0.3814,0.524,1.53,0,0,0,100,16.28,0.2497,404.2,200,1,0,0.3286,1,1,1,1,1,1,1,4,4,-1,[ OK ]
770.0,4/21/2026 11:02:30 AM,8094,110.1,0.1483,119.7,0.3771,0.5243,1.527,0,0,0,100,16.28,0.2498,404,200,1,0,0.339,1,1,1,1,1,1,1,4,4,-1,[ OK ]
770.4,4/21/2026 11:02:31 AM,8094,110.1,0.148,120.7,0.3743,0.5246,1.524,0,0,0,100,16.28,0.2523,404.1,200,1,0,0.3272,1,1,1,1,1,1,1,4,4,-1,[ OK ]
770.9,4/21/2026 11:02:31 AM,8095,110.1,0.1482,120,0.3719,0.5244,1.525,0,0,0,100,16.28,0.2507,403.8,200,1,0,0.3386,1,1,1,1,1,1,1,4,4,-1,[ OK ]
771.3,4/21/2026 11:02:32 AM,8095,110.1,0.1484,119.3,0.3768,0.5238,1.533,0,0,0,100,16.28,0.2486,403.8,200,1,0,0.3332,1,1,1,1,1,1,1,4,4,-1,[ OK ]
771.7,4/21/2026 11:02:32 AM,8095,110.1,0.1481,120.3,0.3759,0.5243,1.527,0,0,0,100,16.28,0.2494,404.1,200,1,0,0.3635,1,1,1,1,1,1,1,4,4,-1,[ OK ]
772.1,4/21/2026 11:02:32 AM,8096,110.1,0.1483,119.8,0.3807,0.5251,1.517,0,0,0,100,16.28,0.2504,404.2,200,1,0,0.3476,1,1,1,1,1,1,1,4,4,-1,[ OK ]
772.6,4/21/2026 11:02:33 AM,8096,110.1,0.1482,120.2,0.379,0.5241,1.529,0,0,0,100,16.28,0.2494,404.2,200,1,0,0.3419,1,1,1,1,1,1,1,4,4,-1,[ OK ]
773.0,4/21/2026 11:02:33 AM,8097,110.1,0.1483,120,0.379,0.524,1.53,0,0,0,100,16.28,0.2473,404.1,200,1,0,0.3579,1,1,1,1,1,1,1,4,4,-1,[ OK ]
773.5,4/21/2026 11:02:34 AM,8097,110.1,0.1484,119.7,0.3774,0.5244,1.525,0,0,0,100,16.28,0.2498,403.8,200,1,0,0.3495,1,1,1,1,1,1,1,4,4,-1,[ OK ]
774.0,4/21/2026 11:02:34 AM,8098,110.1,0.1481,120.5,0.3791,0.5243,1.528,0,0,0,100,16.28,0.2496,404,200,1,0,0.3387,1,1,1,1,1,1,1,4,4,-1,[ OK ]
774.5,4/21/2026 11:02:35 AM,8098,110.1,0.1481,120.7,0.3808,0.5248,1.52,0,0,0,100,16.28,0.2507,404.2,200,1,0,0.333,1,1,1,1,1,1,1,4,4,-1,[ OK ]
774.9,4/21/2026 11:02:35 AM,8099,110.1,0.1482,120.1,0.3841,0.5247,1.521,0,0,0,100,16.28,0.2509,404.1,200,1,0,0.336,1,1,1,1,1,1,1,4,4,-1,[ OK ]
775.4,4/21/2026 11:02:36 AM,8099,110.1,0.1485,119.4,0.3804,0.5236,1.532,0,0,0,100,16.28,0.2503,404.2,200,1,0,0.3464,1,1,1,1,1,1,1,4,4,-1,[ OK ]
775.9,4/21/2026 11:02:36 AM,8100,110.1,0.1482,120.2,0.382,0.5235,1.534,0,0,0,100,16.28,0.2484,403.8,200,1,0,0.3527,1,1,1,1,1,1,1,4,4,-1,[ OK ]
