Elapsed (s),Time,nGen-400 Uptime,nGen-400 Hours,Anode PWM_Duty_Cycle,Anode Voltage,Anode Current,Getter PWM_Duty_Cycle,Getter Current,Neutron Counts,Neutron Count_Rate,Neutron Count_Rate_Avg,Neutron Count_Rate_Stdev_Pct,RF Freq_Synth,Suppressor Current,Suppressor Voltage,Pulsing Rep_Rate,Pulsing Duty_Cycle,Pulsing Ext_Trig_Select,Calculations Current_Ratio,Faults Anode_Voltage_Too_High,Faults Arc_dI_dt,Faults Arc_I,Faults Blinkout,Faults E_Beam_Power_Too_High,Faults Interlock,Faults Suppressor_Voltage_Too_Low,State_Machine State,State_Machine Source,State_Machine Destination,State_Machine Fault
322.7,4/3/2026 1:01:39 PM,737.1,101.7,0,0.78,0.03938,0.4576,1.356,0,0,0,100,16.28,0.2109,404.1,2.122E-314,0,0,0,1,0,1,-1,1,0,1,3.75,4,1,Interlock
324.0,4/3/2026 1:01:40 PM,738.3,101.7,0,0.9391,0.04106,0.4682,1.415,0,0,0,100,16.28,0.2111,404.5,2.122E-314,0,0,0,1,0,1,-1,1,0,1,3.5,4,1,Interlock
325.3,4/3/2026 1:01:42 PM,739.6,101.7,0,1.082,0.04434,0.4755,1.456,0,0,0,100,16.28,0.002498,2.259,2.122E-314,0,0,0,1,0,1,-1,1,0,2.499,3,4,1,Interlock
326.5,4/3/2026 1:01:43 PM,740.9,101.7,0,1.035,0.04225,0,0.01108,0,0,0,100,16.28,0.002538,0.2792,2.122E-314,0,0,0,1,0,1,-1,1,0,3,2,3,1,Interlock
510.3,4/3/2026 1:04:46 PM,924.7,101.7,0,0.8755,0.04136,0,0.01027,0,0,0,100,16.28,0.002256,0,2.122E-314,0,0,0,1,0,1,-1,1,0,4,2.25,2,4,[ OK ]
511.5,4/3/2026 1:04:48 PM,925.9,101.7,0,0.8755,0.04255,0.2222,0.05489,0,0,0,100,16.28,0.002417,0,2.122E-314,0,0,0,1,0,1,-1,1,0,4,3,2,4,[ OK ]
512.7,4/3/2026 1:04:49 PM,927.1,101.7,0,1.082,0.04235,0.3167,0.5822,0,0,0,100,16.28,0.00278,0,2.122E-314,0,0,0,1,0,1,-1,1,0,4,3,3,4,[ OK ]
514.0,4/3/2026 1:04:50 PM,928.3,101.7,0,1.385,0.04414,0.3767,0.9177,0,0,0,100,16.28,0.002699,0,2.122E-314,0,0,0,1,0,1,-1,1,0,4,3.105,3,4,[ OK ]
515.2,4/3/2026 1:04:51 PM,929.6,101.7,0,0.9232,0.04344,0.4166,1.134,0,0,0,100,16.28,0.2115,404.4,2.122E-314,0,0,0,1,0,1,-1,1,0,1,3.211,3,4,[ OK ]
516.5,4/3/2026 1:04:53 PM,930.8,101.7,0,0.5094,0.04255,0.4414,1.273,0,0,0,100,16.28,0.2124,404.5,200,1,0,0,1,0,1,-1,1,0,1,3.368,3,4,[ OK ]
517.7,4/3/2026 1:04:54 PM,932.1,101.7,0,0.6845,0.04076,0.4588,1.353,0,0,0,100,16.28,0.2088,404.3,200,1,0,0,1,0,1,-1,1,0,1,3.474,3,4,[ OK ]
518.8,4/3/2026 1:04:55 PM,933.2,101.7,0.02548,8.659,0.04314,0.4692,1.411,0,0,0,100,16.28,0.2131,404.2,200,1,0,-1,1,0,1,-1,1,1,1,3.632,3,4,[ OK ]
520.0,4/3/2026 1:04:56 PM,934.4,101.7,0.03293,22.01,0.04632,0.4755,1.458,0,0,0,100,16.28,0.2102,404.2,200,1,0,-1,1,0,1,-1,1,1,1,3.684,3,4,[ OK ]
521.2,4/3/2026 1:04:57 PM,935.7,101.7,0.03767,32.6,0.05049,0.6019,2.12,0,0,0,100,16.28,0.2104,404.2,200,1,0,-1,1,0,1,-1,1,1,1,3.789,3,4,[ OK ]
522.3,4/3/2026 1:04:59 PM,936.9,101.7,0.04139,37.95,0.04275,0.6458,2.347,0,0,0,100,16.28,0.2143,404.4,200,1,0,-1,1,0,1,-1,1,1,1,3.789,3,4,[ OK ]
522.9,4/3/2026 1:04:59 PM,937.9,101.7,0.04327,41.02,0.0484,0.6706,2.465,0,0,0,100,16.28,0.213,404.4,200,1,0,-1,1,0,1,-1,1,1,1,3.789,3,4,[ OK ]
523.4,4/3/2026 1:05:00 PM,938.4,101.7,0.04421,42.34,0.04582,0.6812,2.516,0,0,0,100,16.28,0.2137,404.3,200,1,0,-1,1,0,1,-1,1,1,1,3.789,3,4,[ OK ]
523.9,4/3/2026 1:05:00 PM,938.9,101.7,0.04475,43.66,0.04949,0.6896,2.543,0,0,0,100,16.28,0.2127,404.4,200,1,0,-1,1,0,1,-1,1,1,1,3.789,3,4,[ OK ]
524.4,4/3/2026 1:05:01 PM,939.4,101.7,0.0453,44.98,0.04741,0.6977,2.58,0,0,0,100,16.28,0.2131,404.1,200,1,0,-1,1,0,1,-1,1,1,1,3.789,3,4,[ OK ]
524.9,4/3/2026 1:05:01 PM,939.9,101.7,0.0459,45.27,0.0483,0.7036,2.606,0,0,0,100,16.28,0.2153,404.2,200,1,0,-1,1,0,1,-1,1,1,1,3.789,3,4,[ OK ]
525.3,4/3/2026 1:05:02 PM,940.4,101.7,0.04628,46.21,0.04592,0.7105,2.63,0,0,0,100,16.28,0.2153,404.2,200,1,0,-1,1,0,1,-1,1,1,1,3.789,3,4,[ OK ]
525.9,4/3/2026 1:05:02 PM,940.9,101.7,0.04672,46.42,0.0492,0.7152,2.649,0,0,0,100,16.28,0.213,404.2,200,1,0,-1,1,0,1,-1,1,1,1,3.789,3,4,[ OK ]
526.3,4/3/2026 1:05:03 PM,941.4,101.7,0.04692,47.35,0.0489,0.7205,2.669,0,0,0,100,16.28,0.2135,404.3,200,1,0,-1,1,0,1,-1,1,1,1,3.789,3,4,[ OK ]
526.9,4/3/2026 1:05:03 PM,941.8,101.7,0.04719,47.63,0.04761,0.7245,2.681,0,0,0,100,16.28,0.2147,404.3,200,1,0,-1,1,0,1,-1,1,1,1,3.789,3,4,[ OK ]
527.3,4/3/2026 1:05:04 PM,942.4,101.7,0.04715,48.9,0.04582,0.7299,2.684,0,0,0,100,16.28,0.2139,404.3,200,1,0,-1,1,0,1,-1,1,1,1,3.789,3,4,[ OK ]
527.9,4/3/2026 1:05:04 PM,942.8,101.7,0.04815,46.37,0.04364,0.7327,2.699,0,0,0,100,16.28,0.2146,404.6,200,1,0,-1,1,0,1,-1,1,1,1,3.789,3,4,[ OK ]
528.3,4/3/2026 1:05:05 PM,943.4,101.7,0.04756,48.9,0.04672,0.7362,2.713,0,0,0,100,16.28,0.2139,404.5,200,1,0,-1,1,0,1,-1,1,1,1,3.789,3,4,[ OK ]
528.9,4/3/2026 1:05:05 PM,943.8,101.7,0.04765,49.31,0.04771,0.7392,2.719,0,0,0,100,16.28,0.2141,404.5,200,1,0,-1,1,0,1,-1,1,1,1,3.789,3,4,[ OK ]
529.4,4/3/2026 1:05:06 PM,944.5,101.7,0.04796,48.9,0.04622,0.7426,2.733,0,0,0,100,16.28,0.2146,404.1,200,1,0,-1,1,0,1,-1,1,1,1,3.789,3,4,[ OK ]
529.9,4/3/2026 1:05:06 PM,944.8,101.7,0.04793,49.31,0.04652,0.7465,2.717,0,0,0,100,16.28,0.2123,404.4,200,1,0,-1,1,0,1,-1,1,1,1,3.789,3,4,[ OK ]
530.3,4/3/2026 1:05:07 PM,945.4,101.7,0.04813,49.15,0.0489,0.7491,2.726,0,0,0,100,16.28,0.2146,404.5,200,1,0,-1,1,0,1,-1,1,1,1,3.789,3,4,[ OK ]
530.8,4/3/2026 1:05:07 PM,945.8,101.7,0.04833,48.9,0.04781,0.7507,2.738,0,0,0,100,16.28,0.2132,404.2,200,1,0,-1,1,0,1,-1,1,1,1,3.789,3,4,[ OK ]
531.3,4/3/2026 1:05:07 PM,946.2,101.7,0.0484,48.9,0.04602,0.7535,2.733,0,0,0,100,16.28,0.2127,404.3,200,1,0,-1,1,0,1,-1,1,1,1,3.789,3,4,[ OK ]
531.7,4/3/2026 1:05:08 PM,946.8,101.7,0.04821,49.85,0.04969,0.756,2.739,0,0,0,100,16.28,0.2133,404.3,200,1,0,-1,1,0,1,-1,1,1,1,3.789,3,4,[ OK ]
532.3,4/3/2026 1:05:08 PM,947.2,101.7,0.04857,48.91,0.0488,0.7578,2.744,0,0,0,100,16.28,0.2141,404,200,1,0,-1,1,0,1,-1,1,1,1,3.789,3,4,[ OK ]
532.7,4/3/2026 1:05:09 PM,947.8,101.7,0.04824,50.16,0.0489,0.7606,2.744,0,0,0,100,16.28,0.2127,404.2,200,1,0,-1,1,0,1,-1,1,1,1,3.789,3,4,[ OK ]
533.2,4/3/2026 1:05:09 PM,948.2,101.7,0.04829,50.17,0.04324,0.7624,2.748,0,0,0,100,16.28,0.214,404.3,200,1,0,-1,1,0,1,-1,1,1,1,3.789,3,4,[ OK ]
533.7,4/3/2026 1:05:10 PM,948.7,101.7,0.04846,49.85,0.04761,0.7644,2.754,0,0,0,100,16.28,0.2123,404.4,200,1,0,-1,1,0,1,-1,1,1,1,3.789,3,4,[ OK ]
534.2,4/3/2026 1:05:10 PM,949.2,101.7,0.0487,49.25,0.04791,0.7672,2.745,0,0,0,100,16.28,0.2127,404.4,200,1,0,-1,1,0,1,-1,1,1,1,3.789,3,4,[ OK ]
534.6,4/3/2026 1:05:11 PM,949.7,101.7,0.04861,49.68,0.04543,0.7695,2.749,0,0,0,100,16.28,0.2145,404.2,200,1,0,-1,1,0,1,-1,1,1,1,3.789,3,4,[ OK ]
535.1,4/3/2026 1:05:11 PM,950,101.7,0.04875,49.39,0.08868,0.7706,2.754,0,0,0,100,16.28,0.2146,404.1,200,1,0,-1,1,0,1,-1,1,1,1,3.789,3,4,[ OK ]
535.5,4/3/2026 1:05:12 PM,950.6,101.7,0.04905,48.9,0.1379,0.7735,2.746,0,0,0,100,16.28,0.2186,404.2,200,1,0,-0.5856,1,1,1,-1,1,1,1,3.789,3,4,[ OK ]
536.7,4/3/2026 1:05:13 PM,951,101.7,0.04971,47.63,0.1887,0.7744,2.757,0,0,0,100,16.28,0.2246,404.4,200,1,0,-0.1305,1,1,1,-1,1,1,1,3.947,3,4,[ OK ]
537.8,4/3/2026 1:05:14 PM,952.4,101.7,0.05154,46.37,0.1379,0.635,2.075,0,0,0,100,16.28,0.226,404.4,200,1,0,-0.6311,1,1,1,1,1,1,1,4,4,-1,[ OK ]
539.8,4/3/2026 1:05:16 PM,954.6,101.7,0.05746,49.57,0.1227,0.5804,1.808,0,0,0,100,16.28,0.2289,404.4,200,1,0,-0.8332,1,1,1,1,1,1,1,4,4,-1,[ OK ]
540.4,4/3/2026 1:05:17 PM,955.4,101.7,0.06453,52.74,0.1521,0.5684,1.741,0,0,0,100,16.28,0.2335,404.2,200,1,0,-0.5811,1,1,1,1,1,1,1,4,4,-1,[ OK ]
540.8,4/3/2026 1:05:17 PM,955.9,101.7,0.06771,55.52,0.1552,0.5617,1.713,0,0,0,100,16.28,0.2365,404.1,200,1,0,-0.5392,1,1,1,1,1,1,1,4,4,-1,[ OK ]
541.4,4/3/2026 1:05:18 PM,956.3,101.7,0.06963,58.61,0.1663,0.5574,1.689,0,0,0,100,16.28,0.2365,404.3,200,1,0,-0.4369,1,1,1,1,1,1,1,4,4,-1,[ OK ]
541.8,4/3/2026 1:05:18 PM,956.8,101.7,0.07834,62.64,0.1887,0.5518,1.671,0,0,0,100,16.28,0.2417,404,200,1,0,-0.2809,1,1,1,1,1,1,1,4,4,-1,[ OK ]
542.6,4/3/2026 1:05:19 PM,957.2,101.7,0.08053,65.2,0.1919,0.5497,1.653,0,0,0,100,16.28,0.2452,404.4,200,1,0,-0.2711,1,1,1,1,1,1,1,4,4,-1,[ OK ]
543.0,4/3/2026 1:05:19 PM,958.1,101.7,0.101,67.3,0.4273,0.5439,1.615,0,0,0,100,16.28,0.2756,404.2,200,1,0,0.3518,1,1,1,1,1,1,1,4,4,-1,[ OK ]
543.4,4/3/2026 1:05:20 PM,958.5,101.7,0.106,71.76,0.4426,0.5407,1.615,0,0,0,100,16.28,0.2761,404.3,200,1,0,0.3613,1,1,1,1,1,1,1,4,4,-1,[ OK ]
543.9,4/3/2026 1:05:20 PM,958.9,101.7,0.111,74.75,0.4456,0.5394,1.598,0,0,0,100,16.28,0.2781,404.1,200,1,0,0.3931,1,1,1,1,1,1,1,4,4,-1,[ OK ]
544.3,4/3/2026 1:05:20 PM,959.3,101.7,0.115,79.13,0.4565,0.5368,1.598,0,0,0,100,16.28,0.279,404.5,200,1,0,0.3893,1,1,1,1,1,1,1,4,4,-1,[ OK ]
544.7,4/3/2026 1:05:21 PM,959.8,101.7,0.1187,82.99,0.4759,0.5366,1.577,0,0,0,100,16.28,0.2807,404.3,200,1,0,0.3923,1,1,1,1,1,1,1,4,4,-1,[ OK ]
545.1,4/3/2026 1:05:21 PM,960.2,101.7,0.1221,86.66,0.4783,0.5351,1.572,0,0,0,100,16.28,0.2813,404.4,200,1,0,0.4064,1,1,1,1,1,1,1,4,4,-1,[ OK ]
545.5,4/3/2026 1:05:22 PM,960.6,101.7,0.1253,89.68,0.4727,0.5329,1.578,0,0,0,100,16.28,0.2815,404.3,200,1,0,0.4085,1,1,1,1,1,1,1,4,4,-1,[ OK ]
546.0,4/3/2026 1:05:22 PM,961,101.7,0.1282,92.27,0.4934,0.5317,1.574,0,0,0,100,16.28,0.2836,404.1,200,1,0,0.4273,1,1,1,1,1,1,1,4,4,-1,[ OK ]
546.4,4/3/2026 1:05:23 PM,961.4,101.7,0.1307,94.93,0.4998,0.5311,1.566,0,0,0,100,16.28,0.2859,404.4,200,1,0,0.413,1,1,1,1,1,1,1,4,4,-1,[ OK ]
546.8,4/3/2026 1:05:23 PM,961.9,101.7,0.1328,97.8,0.4976,0.5307,1.556,0,0,0,100,16.28,0.287,404.4,200,1,0,0.428,1,1,1,1,1,1,1,4,4,-1,[ OK ]
547.2,4/3/2026 1:05:23 PM,962.3,101.7,0.135,99.41,0.4944,0.5295,1.558,0,0,0,100,16.28,0.2881,404.2,200,1,0,0.4256,1,1,1,1,1,1,1,4,4,-1,[ OK ]
547.6,4/3/2026 1:05:24 PM,962.7,101.7,0.1368,101.6,0.5085,0.5296,1.547,0,0,0,100,16.28,0.2865,404.4,200,1,0,0.4303,1,1,1,1,1,1,1,4,4,-1,[ OK ]
548.0,4/3/2026 1:05:24 PM,963.1,101.7,0.1384,103.6,0.5045,0.5287,1.547,0,0,0,100,16.28,0.2857,404.3,200,1,0,0.4411,1,1,1,1,1,1,1,4,4,-1,[ OK ]
548.5,4/3/2026 1:05:25 PM,963.5,101.7,0.1402,104.4,0.5048,0.528,1.547,0,0,0,100,16.28,0.2861,404.4,200,1,0,0.4239,1,1,1,1,1,1,1,4,4,-1,[ OK ]
548.9,4/3/2026 1:05:25 PM,963.9,101.7,0.1414,106.3,0.4971,0.5273,1.547,0,0,0,100,16.28,0.2878,404.4,200,1,0,0.4208,1,1,1,1,1,1,1,4,4,-1,[ OK ]
549.3,4/3/2026 1:05:26 PM,964.4,101.7,0.1425,108,0.4968,0.5275,1.538,0,0,0,100,16.28,0.2873,404.4,200,1,0,0.4234,1,1,1,1,1,1,1,4,4,-1,[ OK ]
549.7,4/3/2026 1:05:26 PM,964.8,101.7,0.1436,109.2,0.4934,0.5271,1.536,0,0,0,100,16.28,0.2878,404.4,200,1,0,0.4213,1,1,1,1,1,1,1,4,4,-1,[ OK ]
550.1,4/3/2026 1:05:26 PM,965.2,101.7,0.1448,109.4,0.4966,0.5257,1.547,0,0,0,100,16.28,0.2915,404.4,200,1,0,0.4266,1,1,1,1,1,1,1,4,4,-1,[ OK ]
550.6,4/3/2026 1:05:27 PM,965.6,101.7,0.1454,111.7,0.4956,0.5254,1.547,0,0,0,100,16.28,0.2899,404.3,200,1,0,0.4335,1,1,1,1,1,1,1,4,4,-1,[ OK ]
551.0,4/3/2026 1:05:27 PM,966,101.7,0.1464,111.9,0.5013,0.5265,1.532,0,0,0,100,16.28,0.2922,404.2,200,1,0,0.4269,1,1,1,1,1,1,1,4,4,-1,[ OK ]
551.4,4/3/2026 1:05:28 PM,966.5,101.7,0.1471,112.7,0.5068,0.5255,1.54,0,0,0,100,16.28,0.2898,404,200,1,0,0.4334,1,1,1,1,1,1,1,4,4,-1,[ OK ]
551.8,4/3/2026 1:05:28 PM,966.9,101.7,0.1474,114.1,0.5125,0.5255,1.536,0,0,0,100,16.28,0.2908,404.4,200,1,0,0.4325,1,1,1,1,1,1,1,4,4,-1,[ OK ]
552.2,4/3/2026 1:05:28 PM,967.3,101.7,0.148,114.7,0.5025,0.5258,1.531,0,0,0,100,16.28,0.2907,404.4,200,1,0,0.4167,1,1,1,1,1,1,1,4,4,-1,[ OK ]
552.7,4/3/2026 1:05:29 PM,967.7,101.7,0.1487,114.5,0.5019,0.526,1.526,0,0,0,100,16.28,0.2894,404.1,200,1,0,0.4293,1,1,1,1,1,1,1,4,4,-1,[ OK ]
553.1,4/3/2026 1:05:29 PM,968.1,101.7,0.1493,114.9,0.5061,0.5254,1.529,0,0,0,100,16.28,0.286,404.4,200,1,0,0.4239,1,1,1,1,1,1,1,4,4,-1,[ OK ]
553.5,4/3/2026 1:05:30 PM,968.6,101.7,0.1496,115.7,0.5011,0.5257,1.524,0,0,0,100,16.28,0.2869,404,200,1,0,0.4187,1,1,1,1,1,1,1,4,4,-1,[ OK ]
553.9,4/3/2026 1:05:30 PM,969,101.7,0.1499,116.4,0.5012,0.5253,1.528,0,0,0,100,16.28,0.2882,404.1,200,1,0,0.4263,1,1,1,1,1,1,1,4,4,-1,[ OK ]
554.3,4/3/2026 1:05:31 PM,969.4,101.7,0.1505,115.9,0.506,0.5243,1.537,0,0,0,100,16.28,0.2901,404.1,200,1,0,0.412,1,1,1,1,1,1,1,4,4,-1,[ OK ]
554.7,4/3/2026 1:05:31 PM,969.8,101.7,0.1506,117,0.5053,0.5243,1.536,0,0,0,100,16.28,0.2903,404.1,200,1,0,0.4184,1,1,1,1,1,1,1,4,4,-1,[ OK ]
555.1,4/3/2026 1:05:31 PM,970.1,101.7,0.1509,117.1,0.4972,0.5241,1.538,0,0,0,100,16.28,0.288,404,200,1,0,0.4201,1,1,1,1,1,1,1,4,4,-1,[ OK ]
555.5,4/3/2026 1:05:32 PM,970.5,101.7,0.1511,117.5,0.4978,0.524,1.537,0,0,0,100,16.28,0.2879,404,200,1,0,0.4165,1,1,1,1,1,1,1,4,4,-1,[ OK ]
555.9,4/3/2026 1:05:32 PM,971,101.7,0.1512,118,0.4949,0.5242,1.536,0,0,0,100,16.28,0.2877,404.2,200,1,0,0.4323,1,1,1,1,1,1,1,4,4,-1,[ OK ]
556.3,4/3/2026 1:05:33 PM,971.4,101.7,0.1514,118.2,0.4934,0.5242,1.536,0,0,0,100,16.28,0.2846,404.1,200,1,0,0.4268,1,1,1,1,1,1,1,4,4,-1,[ OK ]
556.6,4/3/2026 1:05:33 PM,971.7,101.7,0.1517,117.7,0.5002,0.5251,1.524,0,0,0,100,16.28,0.2852,404.2,200,1,0,0.4265,1,1,1,1,1,1,1,4,4,-1,[ OK ]
557.0,4/3/2026 1:05:33 PM,972,101.7,0.1514,119.2,0.4964,0.5244,1.531,0,0,0,100,16.28,0.2838,404.7,200,1,0,0.4258,1,1,1,1,1,1,1,4,4,-1,[ OK ]
557.4,4/3/2026 1:05:34 PM,972.4,101.7,0.1518,118.6,0.4934,0.5248,1.526,0,0,0,100,16.28,0.2875,404,200,1,0,0.4249,1,1,1,1,1,1,1,4,4,-1,[ OK ]
557.7,4/3/2026 1:05:34 PM,972.8,101.7,0.1521,118.1,0.5013,0.5246,1.528,0,0,0,100,16.28,0.2868,404.4,200,1,0,0.4205,1,1,1,1,1,1,1,4,4,-1,[ OK ]
558.0,4/3/2026 1:05:34 PM,973.1,101.7,0.1519,119.1,0.4868,0.5242,1.531,0,0,0,100,16.28,0.2862,404.2,200,1,0,0.4199,1,1,1,1,1,1,1,4,4,-1,[ OK ]
558.4,4/3/2026 1:05:35 PM,973.5,101.7,0.152,119,0.4838,0.5236,1.538,0,0,0,100,16.28,0.2803,404.1,200,1,0,0.4318,1,1,1,1,1,1,1,4,4,-1,[ OK ]
558.8,4/3/2026 1:05:35 PM,973.9,101.7,0.1519,119.6,0.4965,0.5247,1.527,0,0,0,100,16.28,0.2849,404.1,200,1,0,0.4226,1,1,1,1,1,1,1,4,4,-1,[ OK ]
559.3,4/3/2026 1:05:35 PM,974.3,101.7,0.1522,119.2,0.487,0.5243,1.531,0,0,0,100,16.28,0.2824,404.2,200,1,0,0.429,1,1,1,1,1,1,1,4,4,-1,[ OK ]
559.7,4/3/2026 1:05:36 PM,974.7,101.7,0.1523,119.1,0.4974,0.5242,1.532,0,0,0,100,16.28,0.2803,404,200,1,0,0.4184,1,1,1,1,1,1,1,4,4,-1,[ OK ]
560.1,4/3/2026 1:05:36 PM,975.2,101.7,0.1523,119.5,0.479,0.5237,1.537,0,0,0,100,16.28,0.2826,404.2,200,1,0,0.4273,1,1,1,1,1,1,1,4,4,-1,[ OK ]
560.5,4/3/2026 1:05:37 PM,975.6,101.7,0.1523,119.6,0.4869,0.5239,1.535,0,0,0,100,16.28,0.2812,404.3,200,1,0,0.41,1,1,1,1,1,1,1,4,4,-1,[ OK ]
560.9,4/3/2026 1:05:37 PM,976,101.7,0.1523,119.6,0.4934,0.5238,1.536,0,0,0,100,16.28,0.2825,404.3,200,1,0,0.4299,1,1,1,1,1,1,1,4,4,-1,[ OK ]
561.4,4/3/2026 1:05:38 PM,976.4,101.7,0.1523,119.9,0.485,0.525,1.522,0,0,0,100,16.28,0.2841,404.1,200,1,0,0.4089,1,1,1,1,1,1,1,4,4,-1,[ OK ]
561.7,4/3/2026 1:05:38 PM,976.7,101.7,0.1524,119.8,0.4838,0.5241,1.532,0,0,0,100,16.28,0.2811,404.3,200,1,0,0.4075,1,1,1,1,1,1,1,4,4,-1,[ OK ]
562.0,4/3/2026 1:05:38 PM,977.1,101.7,0.1525,119.6,0.4839,0.5249,1.523,0,0,0,100,16.28,0.285,404.2,200,1,0,0.4077,1,1,1,1,1,1,1,4,4,-1,[ OK ]
562.4,4/3/2026 1:05:39 PM,977.5,101.7,0.1525,119.7,0.4785,0.5242,1.529,0,0,0,100,16.28,0.2823,404.4,200,1,0,0.4278,1,1,1,1,1,1,1,4,4,-1,[ OK ]
562.8,4/3/2026 1:05:39 PM,977.9,101.7,0.1525,119.7,0.4934,0.5245,1.526,0,0,0,100,16.28,0.2826,404.2,200,1,0,0.4052,1,1,1,1,1,1,1,4,4,-1,[ OK ]
563.2,4/3/2026 1:05:39 PM,978.3,101.7,0.1524,120,0.4778,0.5245,1.527,0,0,0,100,16.28,0.2807,404.2,200,1,0,0.4151,1,1,1,1,1,1,1,4,4,-1,[ OK ]
563.6,4/3/2026 1:05:40 PM,978.6,101.7,0.1523,120.6,0.4836,0.5237,1.535,0,0,0,100,16.28,0.2816,404.3,200,1,0,0.4,1,1,1,1,1,1,1,4,4,-1,[ OK ]
564.0,4/3/2026 1:05:40 PM,979.1,101.7,0.1524,120.1,0.4751,0.5244,1.527,0,0,0,100,16.28,0.2812,404.4,200,1,0,0.422,1,1,1,1,1,1,1,4,4,-1,[ OK ]
564.4,4/3/2026 1:05:41 PM,979.5,101.7,0.1526,119.6,0.4934,0.524,1.531,0,0,0,100,16.28,0.2813,404.4,200,1,0,0.4113,1,1,1,1,1,1,1,4,4,-1,[ OK ]
564.8,4/3/2026 1:05:41 PM,979.9,101.7,0.1525,120,0.4774,0.5236,1.536,0,0,0,100,16.28,0.2837,404.4,200,1,0,0.4127,1,1,1,1,1,1,1,4,4,-1,[ OK ]
